duration,avg_vote,budget,worldwide_gross_income,metascore,director_power,book_label,production_power,worldwide_gross_income,budget,ROI,actor_power in oscar,writer_power in oscar,director_power in oscar,G,NC17,PG,PG-13,R,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,Fall,Spring,Summer,Winter
112,5.9,8514268,2350695,46,2350695,0,2350695,5127434,9000000,56.971488888888885,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
89,6.3,80000000,1034799409,49,2194242538,0,2194242538,1406538,2480421,56.705615699915455,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,7.1,75000000,634154922,59,634154922,0,634154922,850419,1500000,56.694599999999994,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,7.2,60000000,76073488,61,553623211,0,537581234,2820490,5000000,56.4098,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5.4,40000000,68743485,36,68743485,0,68743485,28013733,49900000,56.139745490981966,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,7.3,35000000,61181942,70,355535831,1,1122795520,5383097,9600000,56.07392708333333,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,7.8,250000000,1153332120,75,6713913941,0,15273522942,1675381,3000000,55.84603333333333,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,7.1,35000000,25070261,56,25070261,0,25070261,32140970,59000000,54.47622033898305,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,7.9,180000000,853979142,74,853979142,0,25309406600,10821453,20000000,54.107265000000005,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,7.5,45000000,43745542,68,1323374112,0,59407096,2700051,5000000,54.00102,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,7.4,10000000,29820616,76,30106357,0,416709749,8087000,15000000,53.913333333333334,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,7.6,150000000,643347400,81,643347400,0,643347400,16080475,30000000,53.60158333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,5.7,40000000,125729635,38,125729635,0,5486083928,5343820,10000000,53.4382,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,6.4,25000000,52395996,58,325194031,0,14480294208,3187255,6000000,53.12091666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,6.5,19000000,85251425,58,435093926,0,627602778,6903033,13000000,53.10025384615385,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,7.2,50000000,134866593,65,160673546,0,298454362,2648195,5000000,52.963899999999995,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,6.6,35000000,24972139,57,328786299,0,63969733,34227298,65000000,52.657381538461536,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,6.2,19000000,140552359,71,449902742,0,512537377,1043262,2000000,52.16309999999999,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,6.2,5000000,98450062,55,1187229322,0,98450062,15642346,30000000,52.141153333333335,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
132,6.9,30000000,42972994,55,140443695,1,298454362,23834809,46000000,51.814802173913044,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,4.9,2500000,5567103,53,199253409,0,266755417,64493915,125000000,51.595132,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
102,6.7,175000000,383930656,59,383930656,0,25309406600,30800231,60000000,51.33371833333334,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,7.6,200000000,1242805359,80,1451841027,0,25309406600,15395087,30000000,51.31695666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109,6.3,12000000,85512300,56,90318723,1,3220110091,12751667,25000000,51.006668,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,5.9,20000000,55030051,67,449902742,0,55030051,4058113,8000000,50.726412499999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,6.5,45000000,173185859,48,450930643,1,173185859,25035950,50000000,50.0719,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
124,7.1,85000000,119520023,60,355535831,0,15651908509,9995692,20000000,49.978460000000005,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,6.1,495000,63373,59,63373,0,63373,17415418,35000000,49.758337142857144,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88,6.4,13000000,6903033,66,6903033,0,6903033,595018,1200000,49.584833333333336,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,5.3,11000000,2049761,24,2049761,0,8270023,4159246,8392635,49.55828532993512,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
144,8.0,108000000,630161890,80,1992259132,1,14699910437,15134293,31000000,48.8203,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,7.6,40000000,165478348,81,1963426356,0,9703091422,21947209,45000000,48.77157555555556,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94,5.8,7000000,171494,51,171494,0,171494,17056265,35000000,48.73218571428571,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90,4.7,6000000,93296,39,93296,0,1917974,9680029,20000000,48.400145,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
117,6.4,140000000,195243411,66,1963426356,1,25309406600,3719383,7685975,48.39181756380941,0.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,7.5,10712304,4235959,52,4235959,1,16342880,1448076,3000000,48.2692,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
102,5.5,2600000,23896,43,23896,0,576885,3377430,7000000,48.248999999999995,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
83,5.5,1000000,62882090,59,62882090,0,95717639,6206022,13000000,47.73863076923077,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
88,6.5,3800000,1138609,53,342087778,0,28036275,2379154,5000000,47.58308,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,6.6,11000000,27391084,53,456634104,0,177525249,1874460,4000000,46.8615,0.0,2.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,7.1,10946916,12748594,89,12748594,0,44184842,10300416,22000000,46.82007272727272,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91,5.8,35000000,81093313,23,81093313,0,2357590501,4681651,10000000,46.81651,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,7.6,6073130,9733932,65,9733932,0,9733932,4644472,10000000,46.444720000000004,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,5.2,12000000,39027,24,39027,0,39027,3926386,8500000,46.192776470588235,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,6.3,3000000,1448076,57,1448076,0,1448076,4596705,10000000,45.96705,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
118,6.6,185000000,566652812,62,566652812,0,18585852641,4791599,10480875,45.71754743759467,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,5.4,9000000,321650,58,321650,0,1145121,4552970,10000000,45.5297,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94,5.7,12000000,57946,56,57946,1,8534307,9090040,20000000,45.4502,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
132,6.0,170000000,386600138,48,448148845,0,18585852641,2711379,6000000,45.18965,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118,8.0,12000000,140312928,69,140312928,0,1228419573,1806548,4000000,45.1637,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,6.0,18000000,90632641,37,175016643,0,96681827,5486559,12163240,45.10770978785258,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,7.3,40000000,37357216,58,255071389,0,37357216,2233978,5000000,44.67956,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,6.1,1250000,31585,69,31585,0,31585,11168712,25000000,44.674848,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
135,6.9,275000000,392924807,62,873571799,0,2461148843,2891812,6500000,44.489415384615384,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,8.0,30000000,446486384,94,601167059,0,5486083928,7975812,18000000,44.310066666666664,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,6.2,2000000,11122090,46,11122090,0,1086526015,8826837,20000000,44.134184999999995,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
116,7.4,50000000,62788218,70,223330352,0,18585852641,4376819,10000000,43.768190000000004,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,6.3,800000,143658,66,884692185,0,143658,13551951,31000000,43.71597096774194,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
88,7.1,100000,828874,86,11800172,1,1444690,3494154,8000000,43.676925,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,5.3,88000000,160542134,48,223330352,0,14699910437,4366460,10000000,43.6646,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,7.6,38000000,26351322,72,312519894,0,14480294208,30312,70000,43.30285714285714,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,6.5,3000000,73256266,26,146468253,0,73256266,5735963,13300000,43.12754135338346,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
102,5.1,1500000,850419,35,4691233,0,850419,1327841,3100000,42.83358064516129,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
88,4.3,5000000,36585,23,59404120,0,311302,1362018,3200000,42.5630625,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,7.2,7000000,17986781,72,39395809,0,17986781,3777046,8900000,42.438719101123596,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,6.1,15000000,61548707,49,448148845,0,848354414,6331939,15000000,42.21292666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,6.8,9600000,5383097,66,5383097,0,1122795520,4633668,11000000,42.12425454545455,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,6.1,3500000,615816,44,615816,0,1444690,15980032,38000000,42.05271578947368,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,6.3,170000000,353284621,51,2031505560,0,25309406600,6913518,16700000,41.39831137724551,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,5.6,12000000,60273173,36,60280013,0,60273173,413567,1000000,41.356700000000004,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102,5.6,2480421,1406538,42,1406538,0,1406538,14431253,35000000,41.23215142857143,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,6.3,125000000,527965936,50,849851701,0,9703091422,7462847,18244860,40.90383264108357,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,6.9,30000000,8503658,76,329818513,0,4736994746,48668907,120000000,40.5574225,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,6.0,10000000,74136180,42,175894670,0,177883618,4047917,10000000,40.479169999999996,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
113,7.6,34000000,226945087,86,320698933,0,1313563368,12106921,30000000,40.35640333333333,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,7.6,200000000,863756051,67,1636969825,0,15273522942,7942116,20000000,39.71058,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,7.2,10000000,4376819,58,4376819,0,4376819,7942093,20000000,39.710465,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,6.4,30000000,16080475,33,16080475,1,16080475,397072,1000000,39.7072,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
112,6.0,135000000,245623848,40,291304910,0,15651908509,7330338,18500000,39.62344864864865,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,6.7,20000000,9680029,68,77947891,0,18598370331,4235959,10712304,39.54293119388696,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,5.5,15000000,1616004,42,2714972,0,46461333,4644525,11798343,39.36590926369915,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,7.6,1581221,5274664,83,5274664,0,5274664,23157646,60000000,38.59607666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91,5.4,2700000,74700,69,74700,0,843176197,9617377,25000000,38.469508000000005,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
152,6.8,10582019,3126916,42,20166730,0,21530694,5745040,15000000,38.300266666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,7.1,14000000,3621046,33,3621046,0,3621046,6740647,18000000,37.44803888888889,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,7.1,1459589,1692776,74,1692776,0,1692776,5952884,16000000,37.205525,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,4.3,6000000,269915,23,269915,0,11769789,22187813,60000000,36.979688333333335,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
96,4.2,7400000,29874280,37,29874280,0,160434708,2584988,7000000,36.9284,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
137,7.8,9000000,78988148,96,79553012,0,111513876,9204549,25000000,36.818196,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97,7.0,3000000,4935501,64,4935501,0,4935501,1098207,3000000,36.606899999999996,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,6.3,61000000,312296056,43,948791252,0,600471391,2986748,8190624,36.465451228135976,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
162,7.4,3648972,11784207,93,11784207,0,11784207,4070789,11179600,36.41265340441519,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,6.3,17000000,119100758,59,669124418,0,14480294208,1048704,2900000,36.16220689655172,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
120,6.1,2300000,14410698,22,32586361,0,14410698,8808611,25000000,35.234443999999996,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95,7.0,5000000,3769214,79,4762527,0,60779322,4729855,13500000,35.03596296296296,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104,5.7,34000000,41142379,39,706834660,1,82438699,2433850,7000000,34.769285714285715,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,6.0,10000000,118587880,55,319844872,0,18598370331,7294800,21000000,34.73714285714286,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,6.7,3500000,16376066,36,16376066,0,83008755,7634022,22000000,34.7001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
104,7.3,80000000,311950384,75,311950384,0,311950384,10313019,30000000,34.37673,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,6.6,200000000,654855901,52,1825594766,0,1495203716,7029095,20500000,34.28826829268293,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,5.4,14000000,69733482,30,69733482,1,69733482,3428048,10000000,34.280480000000004,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99,6.1,6500000,60330833,39,60330833,0,4736994746,5072654,15000000,33.81769333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6.8,29000000,49052787,71,217318396,0,140102264,4292517,12700000,33.799346456692916,2.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,6.2,15000000,20651333,63,20651333,0,21296824,2313509,6847505,33.78616006852131,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,6.9,160000000,1128276090,64,1135190076,0,25309406600,13061491,39000000,33.491002564102565,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,8.4,321000000,2048359754,68,6713913941,0,15273522942,8307227,25000000,33.228908000000004,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,8.4,356000000,2797800564,78,6713913941,0,15273522942,13888,42000,33.06666666666666,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107,5.5,30000000,9330075,19,9330075,0,11769789,7550073,23000000,32.826404347826085,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91,6.4,7685975,3719383,63,3719383,0,34490038,9058564,28000000,32.35201428571429,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,5.9,5000000,680351,47,680351,0,26484799,636706,2000000,31.8353,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88,7.1,9900000,157830487,71,290538359,0,2357590501,6817535,21500000,31.709465116279066,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108,7.0,5000000,58980521,77,70833602,1,875977109,2518012,8000000,31.475150000000003,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123,6.5,12000000,14401617,57,111025454,0,100488498,4052191,13000000,31.1707,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
94,4.8,900000,9097072,26,55586489,0,9097072,9330075,30000000,31.100250000000003,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,6.4,8500000,16779212,69,16779212,0,399758656,21755418,70000000,31.07916857142857,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,6.6,120000000,415484914,58,788988163,0,18598370331,615500,2000000,30.775000000000002,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,7.6,8000000,685780,37,685780,0,8534307,921752,3000000,30.725066666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,4.8,76628412,16349303,25,16349303,0,16349303,15302850,50000000,30.605700000000002,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,7.4,30000000,59284015,71,59284015,0,514903476,9169507,30000000,30.565023333333336,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,6.9,42000000,75984700,84,282841669,0,1482063233,3340503,11000000,30.368209090909094,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
96,6.7,51000000,98203196,63,255310951,0,98203196,3783865,12500000,30.27092,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,6.4,2000000,150191,69,150191,0,150191,4531320,15000000,30.208800000000004,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109,7.1,13000000,73983003,44,101955026,0,14480294208,4225921,14000000,30.18515,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,6.7,600000,7205073,77,336492859,0,7205073,4510934,15000000,30.072893333333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,7.2,25000000,24121245,66,141989229,0,1228419573,5728213,19100000,29.99064397905759,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,5.3,18000000,40656399,43,48074715,1,40656399,1138609,3800000,29.9633947368421,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89,6.8,698725,5401447,76,5401447,0,5401447,3126916,10582019,29.549332693505843,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
101,7.8,60000000,76249438,84,544239083,0,1681312200,1473445,5000000,29.468899999999998,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,7.1,1642037,22468044,73,22468044,0,22468044,5578519,19000000,29.360626315789474,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
118,5.3,6000000,201890,62,201890,0,201890,2931475,10000000,29.31475,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99,6.1,9000000,81705746,65,126165697,0,81705746,5782515,20000000,28.912575,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97,7.6,6200000,23620709,70,23620709,0,30644634,10117966,35000000,28.908474285714288,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,4.1,12000000,710636,25,2714972,0,46461333,8503658,30000000,28.345526666666665,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,5.3,30000000,57814445,11,57814445,0,1708831102,19652057,70000000,28.07436714285714,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,7.3,7000000,7214806,83,21526507,0,230998157,1052010,3770604,27.90030456658933,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6.3,8000000,7856,64,7856,0,7856,2350695,8514268,27.60889133393499,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
